Timestamp,NorthSupply,NorthUsage,CenterSupply,CenterUsage,SouthSupply,SouthUsage,EastSupply,EastUsage
2017-04-23 18:10:00,653.4,811.8,809.7,619.9,806.9,817.6,14.8,35.6
2017-04-23 19:10:00,665.1,844.8,841.6,647.9,847.9,840.3,15.1,36.7
2017-04-23 20:10:00,689.7,840.1,821.0,647.6,835.3,836.5,15.5,37.2
2017-04-23 21:10:00,706.5,843.1,806.8,646.4,842.2,845.4,15.8,36.4
2017-04-23 22:10:00,665.4,795.5,801.4,638.4,802.6,817.6,15.8,33.8
2017-04-23 23:10:00,565.3,752.6,796.4,600.9,794.1,786.9,15.9,31.4
2017-04-24 00:10:00,566.9,706.0,750.9,580.5,730.0,749.4,15.9,27.9
2017-04-24 01:10:00,568.0,659.3,674.6,556.5,709.0,726.1,15.9,25.7
2017-04-24 02:10:00,558.6,624.3,634.8,535.5,686.3,710.9,15.6,24.7
2017-04-24 03:10:00,548.7,619.4,585.1,524.8,711.2,692.7,15.6,23.7
2017-04-24 04:10:00,563.8,609.2,576.6,525.8,691.4,689.2,15.5,23.2
2017-04-24 05:10:00,574.0,631.6,585.8,525.7,706.9,700.8,15.8,24.4
2017-04-24 06:10:00,576.0,648.5,628.2,536.8,711.7,720.6,15.7,25.7
2017-04-24 07:10:00,615.1,705.1,664.7,567.1,746.6,743.0,15.5,26.7
2017-04-24 08:10:00,755.4,818.2,747.4,630.4,756.5,797.7,15.3,28.3
2017-04-24 09:10:00,889.6,937.8,847.2,710.9,811.3,884.2,15.6,30.8
2017-04-24 10:10:00,918.6,980.5,844.9,731.9,876.2,911.6,15.8,31.6
2017-04-24 11:10:00,914.0,1009.3,847.5,743.1,947.6,939.3,15.8,33.1
2017-04-24 12:10:00,868.0,985.9,790.5,692.9,951.4,915.0,16.3,32.4
2017-04-24 13:10:00,834.3,948.1,798.8,682.9,925.1,912.1,15.4,30.4
2017-04-24 14:10:00,932.1,1006.5,832.3,748.3,967.8,961.9,15.8,31.3
2017-04-24 15:10:00,931.6,1015.0,843.9,746.8,962.4,959.8,15.9,32.3
2017-04-24 16:10:00,936.5,1008.4,858.1,769.6,946.7,946.9,15.6,32.0
2017-04-24 17:20:00,934.1,1002.8,855.4,732.3,912.7,949.4,15.8,33.5
2017-04-24 18:10:00,940.0,1008.3,858.9,748.9,937.0,958.6,15.8,35.9
2017-04-24 19:10:00,951.5,1028.4,904.1,779.5,940.8,966.0,16.0,38.5
2017-04-24 20:10:00,944.2,982.2,880.3,744.4,873.0,948.7,15.8,37.8
2017-04-24 21:10:00,935.9,944.2,820.8,712.2,840.1,919.4,15.8,36.8
2017-04-24 22:10:00,873.5,895.3,815.5,682.9,809.6,902.1,15.8,34.2
2017-04-24 23:10:00,828.2,861.8,782.7,664.3,795.2,863.7,15.7,32.1
2017-04-25 00:10:00,731.3,782.4,736.3,626.8,782.3,827.9,15.8,28.7
2017-04-25 01:10:00,713.3,747.6,674.4,590.8,763.9,800.3,13.5,26.3
2017-04-25 02:10:00,702.2,704.2,600.3,583.4,779.9,783.3,13.8,25.2
2017-04-25 03:10:00,698.1,694.5,608.0,587.2,756.8,768.9,13.1,25.3
2017-04-25 04:10:00,691.3,680.1,574.6,563.8,751.3,761.5,12.8,24.6
2017-04-25 05:10:00,682.6,690.3,578.5,563.8,772.3,763.9,9.8,25.1
2017-04-25 06:10:00,692.9,708.6,592.9,582.7,779.4,760.3,11.8,25.4
2017-04-25 07:10:00,762.6,761.4,607.8,610.4,803.7,787.4,12.3,27.3
2017-04-25 08:10:00,801.5,863.6,759.7,669.6,831.5,843.7,12.6,28.5
2017-04-25 09:10:00,951.9,981.1,831.1,748.9,892.3,925.9,12.3,31.6
2017-04-25 10:10:00,972.7,1018.6,824.7,772.4,978.8,964.7,12.2,32.7
2017-04-25 11:10:00,983.0,1053.6,820.9,782.2,1033.3,980.1,13.3,34.6
2017-04-25 12:10:00,949.1,1046.4,793.2,733.6,1032.9,975.5,14.0,33.8
2017-04-25 13:10:00,943.4,1046.6,839.9,770.1,1032.5,979.6,13.6,33.1
2017-04-25 14:10:00,991.0,1056.6,841.5,781.0,1027.7,1001.9,13.8,34.5
2017-04-25 15:10:00,1002.1,1071.3,848.0,781.1,1018.2,994.0,13.5,35.3
2017-04-25 16:10:00,986.7,1071.8,850.6,773.6,1025.9,992.3,10.4,36.0
2017-04-25 17:10:00,982.4,1064.1,841.7,760.0,1002.0,974.5,9.6,37.1
2017-04-25 18:10:00,959.9,1062.1,886.5,774.7,989.2,968.9,10.2,40.1
2017-04-25 19:10:00,969.1,1069.5,896.6,780.6,1004.0,986.9,10.4,43.1
2017-04-25 20:10:00,966.3,1024.0,881.3,767.0,939.8,967.4,13.4,42.3
2017-04-25 21:10:00,969.4,985.3,825.7,734.0,904.2,953.3,13.4,40.2
2017-04-25 22:10:00,886.6,921.0,800.3,701.2,865.6,906.4,13.7,37.6
2017-04-25 23:10:00,864.1,885.9,804.7,675.5,811.6,898.1,13.9,34.7
2017-04-26 00:10:00,766.4,827.3,765.1,651.1,808.0,840.6,11.6,32.0
2017-04-26 01:10:00,748.1,759.8,668.4,615.6,798.1,820.2,11.3,30.3
2017-04-26 02:10:00,748.9,736.5,594.5,612.9,805.7,783.2,11.4,27.9
2017-04-26 03:10:00,736.9,734.0,597.8,599.6,797.1,781.0,11.1,28.2
2017-04-26 04:10:00,723.6,709.0,593.4,573.4,765.6,783.8,11.1,27.4
2017-04-26 05:10:00,733.2,715.9,591.2,593.3,767.4,766.5,11.1,27.2
2017-04-26 06:10:00,741.2,729.1,589.0,603.3,800.5,780.4,11.1,28.9
2017-04-26 07:10:00,785.8,786.4,608.8,634.6,852.2,806.2,11.0,30.5
2017-04-26 08:10:00,852.9,894.9,789.5,712.7,852.3,865.5,9.8,31.4
2017-04-26 09:10:00,969.1,1017.4,879.0,782.3,940.3,965.4,11.1,34.3
2017-04-26 10:10:00,977.4,1069.8,866.3,793.9,1029.0,987.3,13.1,34.7
2017-04-26 11:10:00,983.2,1116.2,930.1,806.2,1064.7,1031.8,13.2,36.9
2017-04-26 12:10:00,983.2,1095.6,853.9,755.8,1033.2,992.3,9.2,35.9
2017-04-26 13:10:00,962.0,1068.2,846.6,752.7,1032.7,993.2,9.1,36.3
2017-04-26 14:10:00,1010.4,1120.7,933.0,805.5,1038.5,1031.4,13.0,37.3
2017-04-26 15:10:00,1020.2,1122.6,932.6,804.3,1037.2,1038.8,13.2,37.6
2017-04-26 16:10:00,1023.8,1116.1,954.2,827.0,1021.2,1031.8,13.3,37.6
2017-04-26 17:10:00,1013.5,1076.2,854.4,778.8,1005.9,992.3,11.0,37.4
2017-04-26 18:10:00,1008.1,1080.9,864.6,774.9,1012.4,1000.5,10.2,38.9
2017-04-26 19:10:00,1003.1,1042.0,877.5,790.4,1011.1,1028.3,10.5,41.4
2017-04-26 20:10:00,989.6,1014.8,844.2,747.8,961.4,1001.9,10.1,40.8
2017-04-26 21:10:00,946.9,973.6,846.0,737.9,923.2,974.3,10.1,40.5
2017-04-26 22:10:00,901.0,915.0,852.9,715.4,853.5,950.0,10.3,37.4
2017-04-26 23:10:00,828.1,874.1,856.6,673.8,827.5,939.9,10.1,34.5
2017-04-27 00:10:00,815.6,796.0,724.4,639.0,797.4,881.8,10.3,30.9
2017-04-27 01:10:00,771.4,745.7,659.8,622.7,796.0,839.5,10.0,29.2
2017-04-27 02:10:00,752.3,718.6,603.5,593.6,803.7,829.7,10.1,27.7
2017-04-27 03:10:00,748.6,696.8,553.2,579.9,802.8,811.0,10.3,27.2
2017-04-27 04:10:00,722.5,696.9,553.3,572.9,800.9,789.7,9.9,27.1
2017-04-27 05:10:00,718.4,690.1,548.3,577.9,809.0,790.8,10.0,26.9
2017-04-27 06:10:00,764.9,715.6,550.6,595.2,814.2,800.2,10.1,29.0
2017-04-27 07:10:00,812.8,773.4,601.6,608.7,796.7,808.5,9.5,30.0
2017-04-27 08:10:00,838.9,860.0,746.0,671.7,834.7,866.4,9.7,31.3
2017-04-27 09:10:00,945.2,970.4,864.5,738.4,882.4,958.1,9.5,34.7
2017-04-27 10:10:00,933.7,1001.9,862.9,732.1,944.7,986.7,14.0,34.6
2017-04-27 11:10:00,957.9,1020.8,865.8,738.5,971.1,1006.1,6.0,35.3
2017-04-27 12:10:00,868.4,996.1,862.0,681.7,947.3,974.7,8.4,33.7
2017-04-27 13:10:00,864.5,966.3,822.4,678.8,919.9,940.6,11.7,32.8
2017-04-27 14:10:00,921.9,1008.0,859.0,736.7,958.5,977.2,16.5,34.0
2017-04-27 15:10:00,934.6,1007.7,829.2,724.8,948.3,961.3,16.6,34.8
2017-04-27 16:10:00,958.8,1011.2,816.7,734.8,949.0,960.4,17.2,35.2
2017-04-27 17:10:00,944.1,1010.6,820.8,722.5,936.5,949.3,17.4,36.3
2017-04-27 18:10:00,834.1,1011.0,911.4,730.4,980.6,964.1,17.4,38.1
2017-04-27 19:10:00,876.8,1010.6,853.4,734.0,988.2,952.6,17.3,38.5
2017-04-27 20:10:00,855.8,973.0,818.5,718.2,975.4,937.7,17.6,38.4
2017-04-27 21:10:00,853.7,942.6,790.6,681.7,905.6,906.4,17.2,36.5
2017-04-27 22:10:00,761.4,886.5,795.5,641.6,856.7,868.6,17.3,34.2
2017-04-27 23:10:00,726.2,836.7,790.3,627.9,822.3,858.1,17.0,33.1
2017-04-28 00:10:00,695.2,776.8,699.6,597.7,812.5,820.1,16.9,29.6
2017-04-28 01:10:00,666.6,707.2,638.4,565.2,766.8,790.3,16.7,25.8
2017-04-28 02:10:00,639.2,691.3,619.6,547.2,758.5,769.4,16.7,26.2
2017-04-28 03:10:00,619.5,673.8,598.8,531.3,760.8,764.5,16.7,26.1
2017-04-28 04:10:00,597.7,667.8,595.4,540.2,783.1,759.2,16.6,25.6
2017-04-28 05:10:00,614.8,671.9,593.1,547.5,779.7,758.9,16.7,26.0
2017-04-28 06:10:00,672.4,693.9,588.7,568.6,761.6,749.5,16.6,27.2
2017-04-28 07:10:00,721.8,745.2,611.5,575.1,770.6,771.5,16.5,28.5
2017-04-28 08:10:00,752.6,848.6,730.6,625.2,823.4,820.0,16.1,28.8
2017-04-28 09:10:00,865.0,948.8,791.9,690.3,911.9,914.8,17.0,31.9
2017-04-28 10:10:00,849.1,971.4,798.2,701.1,984.3,943.8,16.9,32.3
2017-04-28 11:10:00,879.0,998.4,788.2,715.4,991.0,928.1,16.7,32.9
2017-04-28 12:10:00,793.2,940.3,709.3,631.2,976.6,892.7,17.1,31.9
2017-04-28 13:10:00,789.2,945.0,772.0,658.0,967.5,911.2,16.6,31.2
2017-04-28 14:10:00,861.5,987.8,788.5,710.4,1009.8,945.1,15.7,32.2
2017-04-28 15:10:00,873.3,985.9,789.6,698.5,998.4,960.5,17.5,33.9
2017-04-28 16:10:00,905.7,986.9,790.0,725.9,972.9,938.4,17.3,34.6
2017-04-28 17:10:00,886.2,970.1,797.3,706.2,951.7,941.3,17.4,35.0
2017-04-28 18:10:00,903.9,968.1,807.3,716.3,918.3,925.3,17.6,37.4
2017-04-28 19:10:00,922.9,983.6,816.8,733.6,941.6,943.6,17.4,37.9
2017-04-28 20:10:00,876.5,940.8,816.3,714.0,895.2,912.9,17.4,37.8
2017-04-28 21:10:00,862.6,904.9,814.5,695.2,825.1,882.7,17.4,36.8
2017-04-28 22:10:00,801.5,866.7,781.3,659.9,814.3,853.1,17.4,34.8
2017-04-28 23:10:00,731.0,837.8,787.5,654.2,834.6,842.1,15.7,34.7
2017-04-29 00:10:00,679.6,779.4,724.9,602.2,801.4,808.5,15.5,31.3
2017-04-29 01:10:00,652.8,731.3,643.9,581.2,804.5,775.0,14.9,28.6
2017-04-29 02:10:00,622.2,695.6,612.1,568.6,791.9,748.6,14.1,27.5
2017-04-29 03:10:00,589.2,674.0,589.7,555.2,792.9,729.4,13.7,26.9
2017-04-29 04:10:00,591.7,665.3,588.9,545.0,767.6,725.2,13.6,26.3
2017-04-29 05:10:00,596.5,654.1,555.4,542.6,782.7,724.8,13.8,26.8
2017-04-29 06:10:00,599.4,661.9,545.2,543.7,794.0,719.3,13.8,27.4
2017-04-29 07:10:00,643.0,685.7,545.6,541.5,790.9,737.4,13.5,28.4
2017-04-29 08:10:00,667.2,701.0,597.9,590.9,812.8,769.9,13.7,29.9
2017-04-29 09:10:00,691.5,758.5,648.7,611.0,873.6,827.2,14.1,31.2
2017-04-29 10:10:00,634.1,793.8,727.0,613.1,907.1,843.2,13.9,32.0
2017-04-29 11:10:00,653.1,824.9,735.2,632.8,961.2,872.2,14.2,33.7
2017-04-29 12:10:00,599.9,814.7,729.2,591.7,941.7,845.8,14.0,32.6
2017-04-29 13:10:00,649.4,820.7,723.5,627.0,958.0,865.3,13.7,31.6
2017-04-29 14:10:00,660.2,816.2,722.0,634.3,945.9,859.4,13.9,32.2
2017-04-29 15:10:00,670.4,817.2,726.1,634.4,929.3,855.0,13.9,33.0
2017-04-29 16:10:00,674.1,818.0,721.1,624.5,918.4,848.6,11.2,33.8
2017-04-29 17:10:00,709.7,813.8,720.1,640.6,883.5,834.2,10.8,35.5
2017-04-29 18:10:00,754.6,821.4,711.5,638.8,847.3,827.7,10.7,36.4
2017-04-29 19:10:00,781.5,849.3,762.8,674.0,876.0,869.8,11.8,38.9
2017-04-29 20:10:00,781.5,847.3,754.3,667.7,862.2,856.3,12.1,38.7
2017-04-29 21:10:00,755.2,842.1,782.0,661.7,847.7,854.9,12.3,38.5
2017-04-29 22:10:00,733.0,808.4,757.1,634.9,795.9,818.3,12.0,36.3
2017-04-29 23:10:00,713.9,780.6,756.1,632.8,762.2,796.0,12.2,35.0
2017-04-30 00:10:00,625.6,731.5,741.1,593.6,735.2,757.1,11.8,31.5
2017-04-30 01:10:00,602.9,681.2,656.0,562.0,731.9,730.1,11.0,28.5
2017-04-30 02:10:00,619.3,649.0,580.2,544.6,731.2,720.3,10.8,27.7
2017-04-30 03:10:00,585.2,633.4,554.5,532.2,736.5,695.1,11.0,26.6
2017-04-30 04:10:00,569.2,618.7,553.8,521.2,723.4,690.4,10.4,26.5
2017-04-30 05:10:00,567.8,624.8,522.8,524.9,767.6,692.1,10.8,27.2
2017-04-30 06:10:00,601.9,627.9,502.5,536.4,758.0,681.8,10.6,27.0
2017-04-30 07:10:00,631.5,647.8,500.5,529.0,756.8,694.3,10.4,28.2
2017-04-30 08:10:00,618.2,672.1,553.9,536.9,764.5,709.3,10.7,29.0
2017-04-30 09:10:00,617.8,708.0,614.3,553.0,788.5,739.8,10.6,30.4
2017-04-30 10:10:00,584.9,743.5,681.6,567.2,820.3,755.2,10.6,31.6
2017-04-30 11:10:00,617.7,778.4,711.6,577.5,833.9,784.9,10.8,33.1
2017-04-30 12:10:00,619.1,768.5,713.1,582.0,824.1,784.9,10.9,31.9
2017-04-30 13:10:00,662.7,789.6,702.3,566.0,797.4,785.4,10.3,31.7
2017-04-30 14:10:00,677.1,775.3,710.4,567.9,767.3,789.3,10.1,32.4
2017-04-30 15:10:00,653.2,772.9,702.9,573.3,783.8,771.8,9.9,31.8
2017-04-30 16:10:00,692.7,775.9,700.2,583.3,762.2,772.8,10.2,33.4
2017-04-30 17:10:00,737.7,794.3,709.6,598.5,755.1,784.8,9.9,34.7
2017-04-30 18:10:00,807.5,818.5,738.8,624.9,730.1,805.5,9.5,37.0
2017-04-30 19:10:00,833.1,838.9,760.2,655.4,770.9,840.2,9.9,39.6
2017-04-30 20:10:00,817.4,839.0,762.9,646.9,763.0,827.4,9.8,39.8
2017-04-30 21:10:00,802.8,844.8,769.2,628.8,770.8,838.0,9.3,40.4
2017-04-30 22:10:00,759.1,811.1,745.5,631.7,773.6,807.7,9.9,37.6
2017-04-30 23:10:00,702.2,759.6,691.7,594.2,761.9,777.5,9.4,34.0
2017-05-01 00:00:00,673.4,705.5,572.9,560.1,777.0,736.4,9.3,30.6
2017-05-01 01:10:00,662.6,665.3,522.9,547.3,763.6,717.2,9.5,28.7
2017-05-01 02:10:00,597.1,628.6,530.1,545.1,753.5,689.1,9.5,27.4
2017-05-01 03:10:00,562.8,603.2,524.0,517.7,738.8,687.6,9.4,26.6
2017-05-01 04:10:00,547.6,604.1,521.9,515.4,744.9,677.9,9.2,26.1
2017-05-01 05:10:00,543.5,610.8,533.5,519.0,764.9,694.6,9.6,27.2
2017-05-01 06:10:00,534.3,611.5,547.1,513.2,746.3,685.4,9.8,27.4
2017-05-01 07:10:00,569.5,663.4,554.7,522.0,784.8,703.7,9.2,29.1
2017-05-01 08:10:00,587.6,711.1,626.7,567.0,821.5,735.3,8.6,31.0
2017-05-01 09:10:00,586.1,784.8,754.0,597.0,845.3,779.9,8.7,32.4
2017-05-01 10:10:00,612.9,812.2,740.7,605.4,925.4,837.0,8.5,32.9
2017-05-01 11:10:00,652.1,853.0,751.4,604.4,921.8,842.3,8.7,34.4
2017-05-01 12:10:00,676.8,847.8,748.2,603.5,888.4,836.7,8.8,34.1
2017-05-01 13:10:00,674.4,855.8,752.7,605.7,899.2,839.6,8.7,33.8
2017-05-01 14:10:00,719.3,862.7,748.6,620.1,888.2,847.5,8.1,33.8
2017-05-01 15:10:00,688.1,862.4,755.3,627.8,915.9,842.6,8.4,34.9
2017-05-01 16:10:00,692.8,858.0,747.0,623.3,901.1,833.0,8.3,35.0
2017-05-01 17:10:00,722.2,875.2,758.9,638.6,918.4,857.9,8.6,36.4
2017-05-01 18:10:00,773.0,887.4,761.3,648.0,889.6,858.3,8.4,38.6
2017-05-01 19:10:00,813.9,915.0,792.4,679.6,919.9,898.4,8.7,41.9
2017-05-01 20:10:00,758.0,902.2,827.3,672.4,910.8,890.6,9.5,40.4
2017-05-01 21:10:00,742.5,910.6,834.0,659.2,897.2,873.3,9.8,40.3
2017-05-01 22:10:00,738.8,846.7,784.3,627.0,830.9,852.9,9.7,37.1
2017-05-01 23:10:00,755.5,794.8,660.9,606.5,820.6,811.5,9.6,33.8
2017-05-02 00:10:00,666.8,741.1,646.7,580.8,813.1,783.4,9.7,31.1
2017-05-02 01:10:00,616.1,688.1,603.2,557.3,802.0,754.5,7.7,29.0
2017-05-02 02:10:00,569.4,652.7,579.2,544.7,798.2,729.0,7.7,28.1
2017-05-02 03:10:00,560.1,640.1,552.0,525.1,798.9,725.8,7.6,27.7
2017-05-02 04:10:00,561.2,639.6,552.0,526.7,790.0,716.6,7.5,27.9
2017-05-02 05:10:00,571.3,664.4,554.8,538.8,809.7,712.2,7.4,27.9
2017-05-02 06:10:00,604.5,685.1,566.3,541.1,818.4,742.9,7.9,27.8
2017-05-02 07:10:00,643.5,744.5,594.8,573.2,867.9,766.0,7.1,29.5
2017-05-02 08:10:00,807.4,905.9,822.2,697.1,878.6,879.4,7.1,33.0
2017-05-02 09:10:00,873.9,1003.0,886.0,722.6,942.8,948.6,7.0,35.5
2017-05-02 10:10:00,936.1,1047.4,859.2,747.9,1017.9,989.1,7.3,36.0
2017-05-02 11:10:00,943.4,1078.9,881.2,770.0,1038.8,986.5,9.7,37.8
2017-05-02 12:10:00,869.2,1042.3,843.3,700.1,1010.7,955.2,10.4,36.0
2017-05-02 13:10:00,895.5,1082.6,949.3,757.4,1009.2,988.3,10.5,36.1
2017-05-02 14:10:00,912.1,1096.8,979.8,773.9,1014.7,1007.3,9.0,37.6
2017-05-02 15:10:00,915.0,1095.9,976.5,776.0,1012.2,1002.4,8.4,37.9
2017-05-02 16:10:00,950.7,1096.0,972.3,790.9,1008.4,1014.0,8.2,38.7
2017-05-02 17:10:00,953.0,1086.7,948.5,764.8,964.1,982.6,8.4,40.0
2017-05-02 18:10:00,948.2,1071.3,935.9,772.3,975.6,983.9,8.3,40.4
2017-05-02 19:10:00,959.9,1064.4,944.3,782.9,987.1,1011.3,10.5,43.2
2017-05-02 20:10:00,986.0,1040.8,869.4,772.5,975.7,985.9,10.7,42.6
2017-05-02 21:10:00,968.0,991.8,810.2,735.6,947.1,967.5,10.7,41.1
2017-05-02 22:10:00,907.1,921.9,821.1,705.3,849.3,921.5,8.4,37.2
2017-05-02 23:10:00,853.2,897.4,800.5,684.6,863.7,908.9,8.2,34.7
2017-05-03 00:10:00,769.1,825.7,744.7,644.5,848.7,869.7,8.8,31.2
2017-05-03 01:10:00,753.5,777.3,667.3,621.7,836.6,837.5,8.3,29.2
2017-05-03 02:10:00,733.2,742.7,602.6,599.4,833.9,807.1,8.2,28.7
2017-05-03 03:10:00,705.5,721.3,600.6,585.6,813.3,792.8,8.1,27.7
2017-05-03 04:10:00,715.9,725.9,602.8,581.4,795.6,786.3,7.9,28.5
2017-05-03 05:10:00,726.8,720.3,602.9,582.8,784.0,790.3,8.2,28.6
2017-05-03 06:10:00,732.2,738.1,605.1,601.9,796.0,772.5,8.1,29.0
2017-05-03 07:10:00,773.0,795.0,651.2,628.6,837.1,814.8,8.1,31.0
2017-05-03 08:10:00,830.4,946.8,860.7,722.1,908.1,904.6,8.2,33.9
2017-05-03 09:10:00,930.5,1039.7,889.1,764.9,991.1,978.1,8.1,36.2
2017-05-03 10:10:00,975.8,1085.1,884.1,788.3,1058.7,1015.3,8.1,37.9
2017-05-03 11:10:00,1000.5,1133.5,920.0,808.4,1085.2,1032.2,8.1,39.7
2017-05-03 12:10:00,983.0,1122.0,904.1,779.5,1064.5,1019.9,8.3,38.6
2017-05-03 13:10:00,999.5,1129.5,928.5,804.7,1081.5,1046.8,9.9,38.4
2017-05-03 14:10:00,1011.3,1162.0,970.1,826.8,1089.2,1052.5,10.5,39.7
2017-05-03 15:10:00,1017.9,1155.1,948.4,826.1,1083.5,1039.8,10.5,39.3
2017-05-03 16:10:00,1019.5,1149.4,971.1,829.1,1065.3,1047.5,10.4,40.2
2017-05-03 17:10:00,980.5,1105.3,917.2,789.9,1021.1,991.4,7.6,39.7
2017-05-03 18:10:00,992.0,1095.4,916.8,797.6,1006.9,988.3,7.0,41.5
2017-05-03 19:10:00,1003.7,1094.7,925.4,814.3,1024.2,1010.9,9.7,43.2
2017-05-03 20:10:00,982.2,1055.1,921.9,787.6,965.2,993.7,10.1,42.9
2017-05-03 21:10:00,969.4,1024.5,881.2,759.6,940.5,975.8,10.4,41.7
2017-05-03 22:10:00,972.2,952.3,826.8,719.0,851.0,947.6,8.4,39.5
2017-05-03 23:10:00,909.9,909.4,823.0,705.1,842.8,931.6,7.1,36.8
2017-05-04 00:10:00,859.9,839.7,738.8,669.4,816.8,880.3,7.0,33.2
2017-05-04 01:10:00,857.9,781.2,615.3,643.3,823.2,848.5,7.1,30.5
2017-05-04 02:10:00,787.5,754.3,621.3,626.0,820.9,826.6,6.9,29.7
2017-05-04 03:10:00,750.7,733.8,603.5,618.1,817.0,797.8,7.2,28.7
2017-05-04 04:10:00,742.8,720.4,598.2,602.6,801.0,797.8,6.9,28.1
2017-05-04 05:10:00,740.9,718.6,593.4,605.5,803.2,791.3,6.9,28.9
2017-05-04 06:10:00,760.8,743.6,600.0,612.4,807.4,789.0,6.7,29.9
2017-05-04 07:10:00,792.0,813.8,663.2,639.9,834.6,811.6,7.0,31.5
2017-05-04 08:10:00,861.7,915.5,770.5,710.2,897.8,878.3,7.1,33.2
2017-05-04 09:10:00,997.5,1070.6,885.9,793.3,988.6,976.7,6.2,37.5
2017-05-04 10:10:00,1014.2,1116.5,879.7,805.0,1075.1,1014.7,5.6,38.4
2017-05-04 11:10:00,1031.6,1181.5,945.8,821.6,1111.6,1055.4,9.4,39.8
2017-05-04 12:10:00,1034.3,1153.8,861.0,788.5,1111.7,1034.5,9.5,39.6
2017-05-04 13:10:00,1012.2,1164.5,944.5,821.8,1117.2,1052.7,5.9,40.8
2017-05-04 14:10:00,1010.4,1175.6,976.9,833.8,1106.0,1049.6,6.0,40.2
2017-05-04 15:10:00,1016.7,1185.1,978.1,837.9,1104.6,1042.6,6.1,39.7
2017-05-04 16:10:00,1015.3,1168.7,982.8,841.4,1088.1,1044.2,6.7,38.7
2017-05-04 17:10:00,1012.2,1144.1,932.3,804.9,1043.8,1008.0,7.0,38.4
2017-05-04 18:10:00,1008.2,1129.4,925.3,808.9,1050.2,1013.4,7.6,39.7
2017-05-04 19:10:00,1004.0,1123.1,974.0,840.1,1048.5,1028.6,7.6,42.2
2017-05-04 20:10:00,1007.0,1097.0,930.8,801.3,1007.7,1012.8,7.7,42.0
2017-05-04 21:10:00,998.2,1059.3,904.0,774.3,970.0,1005.1,7.7,41.1
2017-05-04 22:10:00,924.7,985.0,886.7,760.8,929.6,963.8,7.6,39.0
2017-05-04 23:10:00,860.0,938.9,882.4,728.8,915.1,960.8,7.5,36.6
2017-05-05 00:10:00,844.6,858.8,778.7,697.7,869.0,911.3,7.6,32.1
2017-05-05 01:10:00,815.0,810.5,686.0,664.5,867.4,871.0,7.6,29.9
2017-05-05 02:10:00,789.0,771.3,621.5,659.4,891.7,849.5,7.6,29.6
2017-05-05 03:10:00,768.6,744.7,598.6,631.6,848.6,818.4,7.5,28.6
2017-05-05 04:10:00,749.2,741.8,595.3,613.9,842.4,810.4,7.4,28.0
2017-05-05 05:10:00,737.6,735.4,601.2,635.9,850.3,797.4,7.6,28.1
2017-05-05 06:10:00,731.7,749.4,585.5,615.2,861.3,793.5,7.7,28.2
2017-05-05 07:10:00,789.6,816.3,630.6,643.2,882.8,818.9,5.8,30.4
2017-05-05 08:10:00,864.7,935.0,792.6,718.4,922.1,899.4,5.9,32.4
2017-05-05 09:10:00,988.9,1091.9,902.8,805.1,1032.6,996.5,5.8,36.6
2017-05-05 10:10:00,1009.3,1142.3,921.3,830.3,1128.3,1053.9,6.0,38.4
2017-05-05 11:10:00,1008.8,1184.0,998.7,849.6,1137.7,1080.9,9.1,39.8
2017-05-05 12:10:00,967.3,1136.5,839.7,765.6,1139.5,1015.1,9.0,38.3
2017-05-05 13:10:00,997.6,1183.3,966.7,822.9,1143.1,1070.3,9.2,40.1
2017-05-05 14:10:00,1019.4,1187.6,993.3,852.8,1137.3,1078.6,9.3,40.3
2017-05-05 15:10:00,1014.5,1164.6,984.1,856.9,1115.2,1061.6,9.2,39.8
2017-05-05 16:10:00,1013.3,1165.3,981.4,847.2,1102.3,1050.8,6.5,40.2
2017-05-05 17:10:00,1012.2,1129.0,920.2,811.0,1073.1,1031.6,6.4,40.3
2017-05-05 18:10:00,1020.4,1128.3,923.5,822.8,1062.3,1020.6,7.1,41.6
2017-05-05 19:10:00,1016.9,1115.9,918.4,827.6,1069.9,1029.6,9.2,41.2
2017-05-05 20:10:00,1008.6,1065.0,885.1,804.4,1012.0,1003.9,9.2,41.5
2017-05-05 21:10:00,1006.0,1031.0,856.2,770.7,956.8,985.4,9.2,41.1
2017-05-05 22:10:00,1000.0,985.5,855.1,761.3,893.9,969.6,6.2,38.7
2017-05-05 23:10:00,936.8,929.1,830.9,752.3,905.4,961.8,6.3,36.3
2017-05-06 00:10:00,879.2,867.9,753.3,700.7,899.9,936.5,6.2,33.5
2017-05-06 01:10:00,816.3,829.6,702.1,676.0,899.2,887.4,6.5,31.2
2017-05-06 02:10:00,804.8,780.3,596.6,642.7,913.0,867.7,6.3,29.9
2017-05-06 03:10:00,792.6,764.3,571.1,615.3,900.8,861.0,5.4,29.3
2017-05-06 04:10:00,762.8,728.6,562.5,617.9,865.1,820.3,5.3,29.0
2017-05-06 05:10:00,749.6,737.5,567.8,608.6,870.7,819.2,5.5,28.5
2017-05-06 06:10:00,752.2,737.3,558.7,609.9,867.5,807.4,5.4,29.2
2017-05-06 07:10:00,769.9,759.3,565.6,612.4,883.1,822.3,5.5,30.1
2017-05-06 08:10:00,762.7,794.1,684.9,655.4,882.1,853.6,5.0,31.5
2017-05-06 09:10:00,833.4,863.8,749.1,704.1,936.4,922.8,6.2,34.4
